id,uniprot,gene,chrom,start,end
"Q15648","Q15648",,,
"O00478","O00478",,,
"Q96RK0","Q96RK0",,,
"P00918","P00918",,,
"O95214","O95214",,,
"Q96S99","Q96S99",,,
"Q14814","Q14814",,,
"O00168","O00168",,,
"P32121","P32121",,,
"P16383","P16383",,,
"P27169","P27169",,,
"Q9BXF6","Q9BXF6",,,
"O96013","O96013",,,
"Q6ZSR9","Q6ZSR9",,,
"Q6UWY5","Q6UWY5",,,
"Q8N5I4","Q8N5I4",,,
"Q8WWX9","Q8WWX9",,,
"P40692","P40692",,,
"Q9H9Q4","Q9H9Q4",,,
"Q5HYA8","Q5HYA8",,,
"Q9NRD1","Q9NRD1",,,
"O75155","O75155",,,
"Q96HR9","Q96HR9",,,
"Q9NRA8","Q9NRA8",,,
"P98172","P98172",,,
"O94887","O94887",,,
"Q9UFG5","Q9UFG5",,,
"Q14714","Q14714",,,
"Q7Z2T5","Q7Z2T5",,,
"O00151","O00151",,,
"Q53EP0","Q53EP0",,,
"Q9H2H9","Q9H2H9",,,
"P27540","P27540",,,
"O15379","O15379",,,
"C9J798","C9J798",,,
"Q9NTM9","Q9NTM9",,,
"Q15269","Q15269",,,
"Q5T1J5","Q5T1J5",,,
"P22352","P22352",,,
"Q9Y496","Q9Y496",,,
"P27987","P27987",,,
"O15040","O15040",,,
"Q13795","Q13795",,,
"Q9Y3R5","Q9Y3R5",,,
"P55083","P55083",,,
"Q9C0I4","Q9C0I4",,,
"Q53SF7","Q53SF7",,,
"P78549","P78549",,,
"P24821","P24821",,,
"Q96NB3","Q96NB3",,,
"A6NCE7","A6NCE7",,,
"Q9GZQ8","Q9GZQ8",,,
"O95785","O95785",,,
"P07951","P07951",,,
"Q9Y5Y7","Q9Y5Y7",,,
"CAH2_BOVIN","CAH2_BOVIN",,,
"Q3SXM5","Q3SXM5",,,
"Q8N3V7","Q8N3V7",,,
"Q9H7P6","Q9H7P6",,,
"Q96HA1","Q96HA1",,,
"Q9ULV0","Q9ULV0",,,
"Q96CM8","Q96CM8",,,
"P0CG06","P0CG06",,,
"Q96BX8","Q96BX8",,,
"Q9H147","Q9H147",,,
"A6H8Y1","A6H8Y1",,,
"Q96F10","Q96F10",,,
"Q9Y2U5","Q9Y2U5",,,
"Q96P48","Q96P48",,,
"Q9C0I1","Q9C0I1",,,
"Q96PD5","Q96PD5",,,
"Q6PJ69","Q6PJ69",,,
"Q9UGJ0","Q9UGJ0",,,
"P50479","P50479",,,
"Q96J42","Q96J42",,,
"Q96PP9","Q96PP9",,,
"O15460","O15460",,,
"Q9HCI5","Q9HCI5",,,
"Q96C19","Q96C19",,,
"Q5TCZ1","Q5TCZ1",,,
"Q9HBR0","Q9HBR0",,,
"Q9UMY1","Q9UMY1",,,
"Q6Y288","Q6Y288",,,
"P47712","P47712",,,
"Q9Y618","Q9Y618",,,
"Q9P1Y6","Q9P1Y6",,,
"Q96HQ2","Q96HQ2",,,
"Q9NTJ3","Q9NTJ3",,,
"Q96GM5","Q96GM5",,,
"Q13153","Q13153",,,
"Q8IWW6","Q8IWW6",,,
"Q7Z7L7","Q7Z7L7",,,
"P49848","P49848",,,
"P30154","P30154",,,
"Q5VT06","Q5VT06",,,
"Q9BQG2","Q9BQG2",,,
"O95149","O95149",,,
"Q6ZPD9","Q6ZPD9",,,
"Q14667","Q14667",,,
"Q5EG05","Q5EG05",,,
"Q6P6C2","Q6P6C2",,,
"P0CW20","P0CW20",,,
"P0CW19","P0CW19",,,
"P05783","P05783",,,
"Q15397","Q15397",,,
"Q8TCF1","Q8TCF1",,,
"Q9Y6R4","Q9Y6R4",,,
"P52735","P52735",,,
"Q9H7Z6","Q9H7Z6",,,
"Q969G6","Q969G6",,,
"Q96PM5","Q96PM5",,,
"Q9UK61","Q9UK61",,,
"Q3V6T2","Q3V6T2",,,
"Q86SK9","Q86SK9",,,
"Q9BXB5","Q9BXB5",,,
"P30273","P30273",,,
"P27449","P27449",,,
"Q9UKJ3","Q9UKJ3",,,
"O95445","O95445",,,
"Q9Y3D5","Q9Y3D5",,,
"Q9BX66","Q9BX66",,,
"P19320","P19320",,,
"Q8IXK0","Q8IXK0",,,
"P02511","P02511",,,
"Q9NQS1","Q9NQS1",,,
"Q04724","Q04724",,,
"Q9Y375","Q9Y375",,,
"Q149N8","Q149N8",,,
"O75487","O75487",,,
"P0DJ93","P0DJ93",,,
"Q969M1","Q969M1",,,
"Q9H0M0","Q9H0M0",,,
"Q9Y3E2","Q9Y3E2",,,
"Q9NYJ8","Q9NYJ8",,,
"Q9ULD2","Q9ULD2",,,
"Q9Y4C8","Q9Y4C8",,,
"Q6NZ67","Q6NZ67",,,
"Q15746","Q15746",,,
"Q9Y2G5","Q9Y2G5",,,
"Q14202","Q14202",,,
"Q8IY21","Q8IY21",,,
"Q5QJE6","Q5QJE6",,,
"O95297","O95297",,,
"P01710","P01710",,,
"O75818","O75818",,,
"O75528","O75528",,,
"Q86WW8","Q86WW8",,,
"Q9HCE9","Q9HCE9",,,
"O15211","O15211",,,
"P18065","P18065",,,
"O15118","O15118",,,
"Q03001","Q03001",,,
"Q96LD4","Q96LD4",,,
"Q86Y46","Q86Y46",,,
"C9JLW8","C9JLW8",,,
"Q10571","Q10571",,,
"Q6IQ49","Q6IQ49",,,
"Q9UK76","Q9UK76",,,
"P10176","P10176",,,
"Q9ULK4","Q9ULK4",,,
"Q9NW08","Q9NW08",,,
"O60361","O60361",,,
"Q8N488","Q8N488",,,
"O43293","O43293",,,
"P26447","P26447",,,
"O75970","O75970",,,
"P20936","P20936",,,
"Q13308","Q13308",,,
"Q16585","Q16585",,,
"P22681","P22681",,,
"P01610","P01610",,,
"O00257","O00257",,,
"Q99543","Q99543",,,
"O14981","O14981",,,
"Q9BVJ6","Q9BVJ6",,,
"Q8NDI1","Q8NDI1",,,
"Q9H7B4","Q9H7B4",,,
"P98095","P98095",,,
"P35475","P35475",,,
"P58335","P58335",,,
"Q8N5C6","Q8N5C6",,,
"P22897","P22897",,,
"Q13952","Q13952",,,
"A8MWL6","A8MWL6",,,
"Q15773","Q15773",,,
"Q7L2J0","Q7L2J0",,,
"P21741","P21741",,,
"Q9P2B4","Q9P2B4",,,
"Q9HCU4","Q9HCU4",,,
"P27487","P27487",,,
"Q6GYQ0","Q6GYQ0",,,
"Q96AA3","Q96AA3",,,
"Q5T2T1","Q5T2T1",,,
"A0AV96","A0AV96",,,
"Q9UKA4","Q9UKA4",,,
"Q92540","Q92540",,,
"Q9BUE0","Q9BUE0",,,
"Q9H7B2","Q9H7B2",,,
"Q9H7N4","Q9H7N4",,,
"Q5TEU4","Q5TEU4",,,
"Q14517","Q14517",,,
"P55008","P55008",,,
"P78385","P78385",,,
"Q9BR61","Q9BR61",,,
"Q9NVU7","Q9NVU7",,,
"Q53H47","Q53H47",,,
"P08069","P08069",,,
"Q8TDD2","Q8TDD2",,,
"Q6NUQ4","Q6NUQ4",,,
"Q96LZ3","Q96LZ3",,,
"Q7Z406","Q7Z406",,,
"Q6UVY6","Q6UVY6",,,
"O14732","O14732",,,
"P21926","P21926",,,
"Q9BRL6","Q9BRL6",,,
"O95980","O95980",,,
"Q9NZD8","Q9NZD8",,,
"Q5TBB1","Q5TBB1",,,
"Q9P219","Q9P219",,,
"Q9Y680","Q9Y680",,,
"P28370","P28370",,,
"Q96T58","Q96T58",,,
"P80188","P80188",,,
"O15021","O15021",,,
"Q15628","Q15628",,,
"Q9BVC5","Q9BVC5",,,
"P52657","P52657",,,
"Q9UHP3","Q9UHP3",,,
"Q9NXN4","Q9NXN4",,,
"O00339","O00339",,,
"O43294","O43294",,,
"Q9H0J9","Q9H0J9",,,
"P07998","P07998",,,
"Q86YP4","Q86YP4",,,
"P23921","P23921",,,
"Q99973","Q99973",,,
"P33897","P33897",,,
"Q9Y2X0","Q9Y2X0",,,
"Q4ZIN3","Q4ZIN3",,,
"Q9HB21","Q9HB21",,,
"Q02083","Q02083",,,
"Q09472","Q09472",,,
"P56378","P56378",,,
"O60315","O60315",,,
"Q8WUI4","Q8WUI4",,,
"O94911","O94911",,,
"Q9H1J1","Q9H1J1",,,
"P08727","P08727",,,
"Q9Y625","Q9Y625",,,
"Q9H6U6","Q9H6U6",,,
"Q96MG7","Q96MG7",,,
"P00739","P00739",,,
"Q5T9L3","Q5T9L3",,,
"P09619","P09619",,,
"Q92982","Q92982",,,
"SRPP_HEVBR","SRPP_HEVBR",,,
"Q9UDX5","Q9UDX5",,,
"Q9UDR5","Q9UDR5",,,
"O00469","O00469",,,
"Q9Y4B6","Q9Y4B6",,,
"Q9NYY8","Q9NYY8",,,
"Q9Y4J8","Q9Y4J8",,,
"Q53LP3","Q53LP3",,,
"Q7Z401","Q7Z401",,,
"P32189","P32189",,,
"Q9NQT4","Q9NQT4",,,
"Q8IUX1","Q8IUX1",,,
"Q9Y3A4","Q9Y3A4",,,
"Q7Z3E2","Q7Z3E2",,,
"Q9NRY4","Q9NRY4",,,
"Q6ZN55","Q6ZN55",,,
"Q7L7V1","Q7L7V1",,,
"P52758","P52758",,,
"Q9UBS0","Q9UBS0",,,
"Q99942","Q99942",,,
"P01824","P01824",,,
"Q99755","Q99755",,,
"Q9Y587","Q9Y587",,,
"Q96RE7","Q96RE7",,,
"Q5JVS0","Q5JVS0",,,
"Q14409","Q14409",,,
"P00451","P00451",,,
"P16284","P16284",,,
"Q8TDM6","Q8TDM6",,,
"Q4G0I0","Q4G0I0",,,
"Q6GMR7","Q6GMR7",,,
"Q9H875","Q9H875",,,
"Q96EH3","Q96EH3",,,
"Q96PV6","Q96PV6",,,
"Q6ZT21","Q6ZT21",,,
"Q96BW1","Q96BW1",,,
"Q6PJG2","Q6PJG2",,,
"Q01650","Q01650",,,
"P00813","P00813",,,
"Q8NFD5","Q8NFD5",,,
"P83593","P83593",,,
"Q9HCU0","Q9HCU0",,,
"Q8N474","Q8N474",,,
"Q9P291","Q9P291",,,
"O95379","O95379",,,
"Q8N9B5","Q8N9B5",,,
"Q8WVX9","Q8WVX9",,,
"O60443","O60443",,,
"Q9NPJ6","Q9NPJ6",,,
"O76070","O76070",,,
"Q96S06","Q96S06",,,
"Q96PU4","Q96PU4",,,
"O60293","O60293",,,
"Q9BTC0","Q9BTC0",,,
"Q86UE8","Q86UE8",,,
"Q8NFF5","Q8NFF5",,,
"O94829","O94829",,,
"Q8NFG4","Q8NFG4",,,
"Q9NVX7","Q9NVX7",,,
"Q9ULZ3","Q9ULZ3",,,
"Q9BTA9","Q9BTA9",,,
"Q9Y3B9","Q9Y3B9",,,
"Q99683","Q99683",,,
"Q7Z7N9","Q7Z7N9",,,
"O75582","O75582",,,
"O60281","O60281",,,
"P78316","P78316",,,
"Q00013","Q00013",,,
"Q13823","Q13823",,,
"O94830","O94830",,,
"P19256","P19256",,,
"O75683","O75683",,,
"O00154","O00154",,,
"Q5TFQ8","Q5TFQ8",,,
"Q7LGA3","Q7LGA3",,,
"P34096","P34096",,,
"P15291","P15291",,,
"Q8IWR0","Q8IWR0",,,
"Q8NFC6","Q8NFC6",,,
"P59665","P59665",,,
"O14646","O14646",,,
"P52747","P52747",,,
"P35573","P35573",,,
"Q6DKI1","Q6DKI1",,,
"Q9H3Y8","Q9H3Y8",,,
"Q9BYI3","Q9BYI3",,,
"Q13361","Q13361",,,
"Q9UIS9","Q9UIS9",,,
"O60739","O60739",,,
"Q9Y4A5","Q9Y4A5",,,
"Q15853","Q15853",,,
"Q7Z6M1","Q7Z6M1",,,
"Q9BY66","Q9BY66",,,
"Q8WXE0","Q8WXE0",,,
"Q00535","Q00535",,,
"Q9H8H0","Q9H8H0",,,
"Q8IU85","Q8IU85",,,
"Q9P2K3","Q9P2K3",,,
"Q9P260","Q9P260",,,
"O95490","O95490",,,
"P05067","P05067",,,
"P00742","P00742",,,
"P35240","P35240",,,
"O95716","O95716",,,
"P00736","P00736",,,
"O15243","O15243",,,
"P06400","P06400",,,
"A6NGU5","A6NGU5",,,
"Q00613","Q00613",,,
"Q8IZ52","Q8IZ52",,,
"P10828","P10828",,,
"Q99969","Q99969",,,
"Q9NRD9","Q9NRD9",,,
"Q9BQ24","Q9BQ24",,,
"Q13332","Q13332",,,
"Q96IY4","Q96IY4",,,
"Q15050","Q15050",,,
"P03950","P03950",,,
"Q9UBB5","Q9UBB5",,,
"Q9Y624","Q9Y624",,,
"Q8N9N8","Q8N9N8",,,
"O43159","O43159",,,
"P23470","P23470",,,
"Q9H098","Q9H098",,,
"Q9Y2H6","Q9Y2H6",,,
"P01699","P01699",,,
"O43166","O43166",,,
"Q9BX97","Q9BX97",,,
"Q14390","Q14390",,,
"O15047","O15047",,,
"B5MD39","B5MD39",,,
"Q5VZE5","Q5VZE5",,,
"Q9Y580","Q9Y580",,,
"Q9Y223","Q9Y223",,,
"Q9UPQ0","Q9UPQ0",,,
"A6NHT5","A6NHT5",,,
"Q15262","Q15262",,,
"O60237","O60237",,,
"O15264","O15264",,,
"Q9UJX6","Q9UJX6",,,
"Q8IVH8","Q8IVH8",,,
"P01703","P01703",,,
"Q17R31","Q17R31",,,
"Q8TEH3","Q8TEH3",,,
"Q00653","Q00653",,,
"Q70CQ2","Q70CQ2",,,
"O95208","O95208",,,
"P46439","P46439",,,
"Q8IZT6","Q8IZT6",,,
"Q9H8G2","Q9H8G2",,,
"O14683","O14683",,,
"P20585","P20585",,,
"Q6N069","Q6N069",,,
"Q5MNZ6","Q5MNZ6",,,
"Q9P0R6","Q9P0R6",,,
"Q9NRX5","Q9NRX5",,,
"Q9UP95","Q9UP95",,,
"Q9BYC5","Q9BYC5",,,
"Q9NRF9","Q9NRF9",,,
"Q96HR3","Q96HR3",,,
"Q9UBU6","Q9UBU6",,,
"Q9NYR9","Q9NYR9",,,
"O15084","O15084",,,
"Q9BZI7","Q9BZI7",,,
"P42229","P42229",,,
"P09455","P09455",,,
"Q9HC36","Q9HC36",,,
"P31995","P31995",,,
"Q6ZMZ3","Q6ZMZ3",,,
"Q15052","Q15052",,,
"Q9NP80","Q9NP80",,,
"Q96SI9","Q96SI9",,,
"P54760","P54760",,,
"Q969X6","Q969X6",,,
"O94763","O94763",,,
"Q99439","Q99439",,,
"P55212","P55212",,,
"P17813","P17813",,,
"Q9BXN1","Q9BXN1",,,
"Q9UBX5","Q9UBX5",,,
"O60830","O60830",,,
"Q8NHG8","Q8NHG8",,,
"P01903","P01903",,,
"Q9H8M7","Q9H8M7",,,
"Q96F63","Q96F63",,,
"Q7RTP6","Q7RTP6",,,
"Q9UPQ9","Q9UPQ9",,,
"Q06547","Q06547",,,
"Q16363","Q16363",,,
"Q5H9L2","Q5H9L2",,,
"Q70E73","Q70E73",,,
"Q99418","Q99418",,,
"Q8IWI9","Q8IWI9",,,
"P00746","P00746",,,
"Q15438","Q15438",,,
"O75376","O75376",,,
"Q9Y3B2","Q9Y3B2",,,
"Q96PZ0","Q96PZ0",,,
"P42336","P42336",,,
"P07358","P07358",,,
"Q9P2N5","Q9P2N5",,,
"Q9C0B7","Q9C0B7",,,
"Q9P2E3","Q9P2E3",,,
"Q9UNQ2","Q9UNQ2",,,
"Q96EV8","Q96EV8",,,
"P01721","P01721",,,
"Q8TEB9","Q8TEB9",,,
"O75448","O75448",,,
"Q9Y2E5","Q9Y2E5",,,
"Q9HD67","Q9HD67",,,
"Q96DM3","Q96DM3",,,
"Q9UJC3","Q9UJC3",,,
"Q92604","Q92604",,,
"Q9P289","Q9P289",,,
"Q8IYA2","Q8IYA2",,,
"A2RUR9","A2RUR9",,,
"P11831","P11831",,,
"Q8WUZ0","Q8WUZ0",,,
"Q96EQ0","Q96EQ0",,,
"Q5T750","Q5T750",,,
"O43657","O43657",,,
"Q9HBH1","Q9HBH1",,,
"Q9H6F5","Q9H6F5",,,
"Q96CD0","Q96CD0",,,
"P48163","P48163",,,
"O43556","O43556",,,
"Q5T6F2","Q5T6F2",,,
"Q96MX6","Q96MX6",,,
"Q16647","Q16647",,,
"Q6UVK1","Q6UVK1",,,
"Q99986","Q99986",,,
"Q9BQ48","Q9BQ48",,,
"Q14012","Q14012",,,
"Q8IZD4","Q8IZD4",,,
"P27707","P27707",,,
"P01764","P01764",,,
"Q96AG3","Q96AG3",,,
"P36268","P36268",,,
"P58107","P58107",,,
"P14923","P14923",,,
"Q92599","Q92599",,,
"Q9Y6K5","Q9Y6K5",,,
"Q8N806","Q8N806",,,
"Q6ZS30","Q6ZS30",,,
"P0CG39","P0CG39",,,
"Q9NZJ6","Q9NZJ6",,,
"P04206","P04206",,,
"Q96KM6","Q96KM6",,,
"P09913","P09913",,,
"Q9UJA5","Q9UJA5",,,
"O14647","O14647",,,
"O94842","O94842",,,
"O14920","O14920",,,
"A2A3N6","A2A3N6",,,
"Q9Y6M1","Q9Y6M1",,,
"Q6PI78","Q6PI78",,,
"Q96M19","Q96M19",,,
"Q6V1X1","Q6V1X1",,,
"Q9UIF9","Q9UIF9",,,
"Q01968","Q01968",,,
"Q96RT7","Q96RT7",,,
"O94817","O94817",,,
"Q9H7D0","Q9H7D0",,,
"Q96I51","Q96I51",,,
"P04003","P04003",,,
"O15431","O15431",,,
"Q96J84","Q96J84",,,
"P06727","P06727",,,
"Q9NUP1","Q9NUP1",,,
"Q6EEV6","Q6EEV6",,,
"P13051","P13051",,,
"Q6KC79","Q6KC79",,,
"Q9P265","Q9P265",,,
"Q14515","Q14515",,,
"Q96CN9","Q96CN9",,,
"Q9NQZ2","Q9NQZ2",,,
"P26572","P26572",,,
"P52701","P52701",,,
"Q6ZS17","Q6ZS17",,,
"P98082","P98082",,,
"P55201","P55201",,,
"P51178","P51178",,,
"Q9C0B5","Q9C0B5",,,
"Q3I5F7","Q3I5F7",,,
"Q8N4L2","Q8N4L2",,,
"P98194","P98194",,,
"Q9BYN0","Q9BYN0",,,
"O43251","O43251",,,
"Q9UHN6","Q9UHN6",,,
"Q14195","Q14195",,,
"P04626","P04626",,,
"P10827","P10827",,,
"O60941","O60941",,,
"Q9Y5B6","Q9Y5B6",,,
"Q96RU3","Q96RU3",,,
"Q9P2P6","Q9P2P6",,,
"Q9NZ09","Q9NZ09",,,
"Q9H6S3","Q9H6S3",,,
"Q96NY7","Q96NY7",,,
"Q9NZW5","Q9NZW5",,,
"Q01432","Q01432",,,
"BID_HUMAN","BID_HUMAN",,,
"P55957","P55957",,,
"O14657","O14657",,,
"Q6VMQ6","Q6VMQ6",,,
"P63027","P63027",,,
"P34059","P34059",,,
"P01596","P01596",,,
"Q03426","Q03426",,,
"P26022","P26022",,,
"Q96MU7","Q96MU7",,,
"Q15493","Q15493",,,
"Q8WUP2","Q8WUP2",,,
"Q86W50","Q86W50",,,
"Q96RN5","Q96RN5",,,
"Q8WTT2","Q8WTT2",,,
"Q9H0H0","Q9H0H0",,,
"Q0VDF9","Q0VDF9",,,
"Q9H089","Q9H089",,,
"Q14684","Q14684",,,
"P01602","P01602",,,
"Q99496","Q99496",,,
"P18074","P18074",,,
"Q86UQ4","Q86UQ4",,,
"Q5SRE5","Q5SRE5",,,
"Q8WVC0","Q8WVC0",,,
"Q9BTM9","Q9BTM9",,,
"P08253","P08253",,,
"Q96H79","Q96H79",,,
"Q9NRD8","Q9NRD8",,,
"Q8WWI1","Q8WWI1",,,
"Q9BV81","Q9BV81",,,
"P62745","P62745",,,
"O15085","O15085",,,
"Q06828","Q06828",,,
"Q9NVX2","Q9NVX2",,,
"P0DJI8","P0DJI8",,,
"Q96CP2","Q96CP2",,,
"Q9NSK7","Q9NSK7",,,
"Q9P1F3","Q9P1F3",,,
"O95613","O95613",,,
"Q96AY3","Q96AY3",,,
"Q8NCX0","Q8NCX0",,,
"O75879","O75879",,,
"P52566","P52566",,,
"Q96N67","Q96N67",,,
"Q14566","Q14566",,,
"P24386","P24386",,,
"O75676","O75676",,,
"Q9NUM4","Q9NUM4",,,
"P51965","P51965",,,
"UB2E1_HUMAN","UB2E1_HUMAN",,,
"Q9UJX4","Q9UJX4",,,
"Q9HCE6","Q9HCE6",,,
"Q86U38","Q86U38",,,
"P0CG12","P0CG12",,,
"O60551","O60551",,,
"Q9ULT0","Q9ULT0",,,
"P0DJJ0","P0DJJ0",,,
"P0DMP2","P0DMP2",,,
"Q9Y3T9","Q9Y3T9",,,
"Q99808","Q99808",,,
"Q9BV23","Q9BV23",,,
"Q96CU9","Q96CU9",,,
"Q93052","Q93052",,,
"Q13129","Q13129",,,
"Q9H6R3","Q9H6R3",,,
"P84022","P84022",,,
"Q9H0E3","Q9H0E3",,,
"P06276","P06276",,,
"Q9Y6M5","Q9Y6M5",,,
"O00148","O00148",,,
"Q86WV6","Q86WV6",,,
"Q8N3R9","Q8N3R9",,,
"Q01459","Q01459",,,
"P12830","P12830",,,
"Q5T8D3","Q5T8D3",,,
"Q92843","Q92843",,,
"O95819","O95819",,,
"P01861","P01861",,,
"P01620","P01620",,,
"P0CG30","P0CG30",,,
"Q08431","Q08431",,,
"Q03701","Q03701",,,
"Q96ST2","Q96ST2",,,
"O95983","O95983",,,
"P24043","P24043",,,
"Q92508","Q92508",,,
"Q6NUM9","Q6NUM9",,,
"Q13356","Q13356",,,
"Q99487","Q99487",,,
"O95251","O95251",,,
"Q02040","Q02040",,,
"P08047","P08047",,,
"Q7L7X3","Q7L7X3",,,
"Q86X29","Q86X29",,,
"P30260","P30260",,,
"Q96EY4","Q96EY4",,,
"P10620","P10620",,,
"Q03518","Q03518",,,
"P49454","P49454",,,
"P61927","P61927",,,
"P07093","P07093",,,
"Q3KQV9","Q3KQV9",,,
"Q9UM22","Q9UM22",,,
"P51397","P51397",,,
"P06737","P06737",,,
"Q03111","Q03111",,,
"Q9BU89","Q9BU89",,,
"Q14692","Q14692",,,
"O15239","O15239",,,
"P28340","P28340",,,
"Q8TDH9","Q8TDH9",,,
"Q9Y485","Q9Y485",,,
"P01777","P01777",,,
"Q9NVM9","Q9NVM9",,,
"Q9Y2H5","Q9Y2H5",,,
"P20020","P20020",,,
"Q66K66","Q66K66",,,
"Q5T280","Q5T280",,,
"P32856","P32856",,,
"O14733","O14733",,,
"Q05682","Q05682",,,
"P21291","P21291",,,
"Q9NQ55","Q9NQ55",,,
"Q96MW5","Q96MW5",,,
"Q9BWH6","Q9BWH6",,,
"O95967","O95967",,,
"Q8WYP5","Q8WYP5",,,
"O43716","O43716",,,
"O95772","O95772",,,
"Q9Y5J1","Q9Y5J1",,,
"P49908","P49908",,,
"Q6NUQ1","Q6NUQ1",,,
"Q3KQU3","Q3KQU3",,,
"Q969Z3","Q969Z3",,,
"O14966","O14966",,,
"Q8IWJ2","Q8IWJ2",,,
"O75151","O75151",,,
"Q6ZW31","Q6ZW31",,,
"Q96F86","Q96F86",,,
"Q9H1H9","Q9H1H9",,,
"O14497","O14497",,,
"O43310","O43310",,,
"Q8WVK2","Q8WVK2",,,
"P56270","P56270",,,
"Q9BVP2","Q9BVP2",,,
"Q14689","Q14689",,,
"P78524","P78524",,,
"Q9UBU8","Q9UBU8",,,
"Q9HCG8","Q9HCG8",,,
"Q15652","Q15652",,,
"Q86UK7","Q86UK7",,,
"Q96DC8","Q96DC8",,,
"Q7Z3Z0","Q7Z3Z0",,,
"Q9ULM0","Q9ULM0",,,
"P05771","P05771",,,
"Q9BQ04","Q9BQ04",,,
"Q9BUA6","Q9BUA6",,,
"P39880","P39880",,,
"Q9NQ89","Q9NQ89",,,
"Q15555","Q15555",,,
"O60343","O60343",,,
"P63272","P63272",,,
"Q8N2U0","Q8N2U0",,,
"Q969E8","Q969E8",,,
"P01779","P01779",,,
"Q9UK58","Q9UK58",,,
"Q5T0N5","Q5T0N5",,,
"P84157","P84157",,,
"P25098","P25098",,,
"P38570","P38570",,,
"Q9NPH0","Q9NPH0",,,
"Q9NYJ1","Q9NYJ1",,,
"Q7Z4Q2","Q7Z4Q2",,,
"O14933","O14933",,,
"P62380","P62380",,,
"Q9HBL0","Q9HBL0",,,
"A6NJG2","A6NJG2",,,
"Q9NP58","Q9NP58",,,
"Q02447","Q02447",,,
"P15735","P15735",,,
"P06887","P06887",,,
"P19971","P19971",,,
"Q9H3Q1","Q9H3Q1",,,
"Q8IYS1","Q8IYS1",,,
"Q9NV88","Q9NV88",,,
"Q9H936","Q9H936",,,
"Q13601","Q13601",,,
"P06309","P06309",,,
"Q96MC4","Q96MC4",,,
"P01614","P01614",,,
"P20292","P20292",,,
"P06316","P06316",,,
"Q9H583","Q9H583",,,
"Q9NRG1","Q9NRG1",,,
"Q6QNY1","Q6QNY1",,,
"Q6P1K2","Q6P1K2",,,
"P35625","P35625",,,
"Q9BW85","Q9BW85",,,
"Q63ZY3","Q63ZY3",,,
"Q8TE77","Q8TE77",,,
"Q5SYB0","Q5SYB0",,,
"O00255","O00255",,,
"Q14687","Q14687",,,
"Q8IX04","Q8IX04",,,
"O75113","O75113",,,
"P34947","P34947",,,
"Q02153","Q02153",,,
"Q96GQ7","Q96GQ7",,,
"P23083","P23083",,,
"P78536","P78536",,,
"Q8NEV1","Q8NEV1",,,
"P01702","P01702",,,
"Q96HW7","Q96HW7",,,
"Q8WWH5","Q8WWH5",,,
"O15427","O15427",,,
"Q9GZM8","Q9GZM8",,,
"Q9UKX7","Q9UKX7",,,
"Q5TA45","Q5TA45",,,
"P51636","P51636",,,
"P27701","P27701",,,
"P33992","P33992",,,
"Q9BXW6","Q9BXW6",,,
"Q8TDP1","Q8TDP1",,,
"Q9Y5J6","Q9Y5J6",,,
"Q96GA3","Q96GA3",,,
"P35052","P35052",,,
"Q96E52","Q96E52",,,
"Q9NXF1","Q9NXF1",,,
"P62699","P62699",,,
"P36269","P36269",,,
"Q9NYL2","Q9NYL2",,,
"Q9UBX3","Q9UBX3",,,
"P51687","P51687",,,
"A6NHG4","A6NHG4",,,
"Q13480","Q13480",,,
"Q9H0N0","Q9H0N0",,,
"Q9P0P0","Q9P0P0",,,
"Q9BTE7","Q9BTE7",,,
"Q9NV56","Q9NV56",,,
"P06326","P06326",,,
"Q75QN2","Q75QN2",,,
"Q687X5","Q687X5",,,
"P05787","P05787",,,
"P62304","P62304",,,
"Q9UBK9","Q9UBK9",,,
"O60825","O60825",,,
"Q9Y2P8","Q9Y2P8",,,
"P25205","P25205",,,
"Q0ZGT2","Q0ZGT2",,,
"Q9UBP9","Q9UBP9",,,
"O95164","O95164",,,
"P62491","P62491",,,
"Q9UPM8","Q9UPM8",,,
"O60232","O60232",,,
"Q969V5","Q969V5",,,
"Q99538","Q99538",,,
"P51159","P51159",,,
"Q9NXS2","Q9NXS2",,,
"Q9NYM9","Q9NYM9",,,
"O14681","O14681",,,
"Q8TB22","Q8TB22",,,
"Q9UMZ2","Q9UMZ2",,,
"P10643","P10643",,,
"Q9ULV3","Q9ULV3",,,
"O95619","O95619",,,
"Q6UX04","Q6UX04",,,
"Q9HCE1","Q9HCE1",,,
"Q92574","Q92574",,,
"Q9H300","Q9H300",,,
"Q96I15","Q96I15",,,
"Q9UNI6","Q9UNI6",,,
"P35249","P35249",,,
"Q9BUE6","Q9BUE6",,,
"Q8NFI3","Q8NFI3",,,
"P17301","P17301",,,
"O75503","O75503",,,
"Q8IWT3","Q8IWT3",,,
"Q8N0Z6","Q8N0Z6",,,
"Q14149","Q14149",,,
"Q06330","Q06330",,,
"Q9NW82","Q9NW82",,,
"Q9Y5B0","Q9Y5B0",,,
"Q8NC44","Q8NC44",,,
"Q9UBP6","Q9UBP6",,,
"Q92997","Q92997",,,
"Q9UBG0","Q9UBG0",,,
"Q5TA50","Q5TA50",,,
"P78346","P78346",,,
"O95081","O95081",,,
"Q02809","Q02809",,,
"Q8NBM8","Q8NBM8",,,
"Q86TI0","Q86TI0",,,
"P25311","P25311",,,
"P26006","P26006",,,
"Q86U70","Q86U70",,,
"Q969G5","Q969G5",,,
